GUID,GEOGID,GEOGDESC,Reference Geography,ED_GUID,ED_ID_STR,ED_ENGLISH,ED_GAEILGE,ED_OFFICIAL,LEA_GUID,CSO_LEA,LEA_ID,LEA_OFFICIAL,LA_GUID,LOCAL_AUTHORITY,LA_CODE,COUNTY,CONTAE,PROVINCE,NUTS3,NUTS3_NAME,NUTS2,NUTS2_NAME,NUTS1,NUTS1_NAME,Total - Females (Normalisation) ,Total - Males (Normalisation),Total Population (Normalisation),Occupied (Normalisation),Temporarily absent (Normalisation),Unoccupied holiday homes (Normalisation),Other vacant dwellings (Normalisation),Total dwellings (Normalisation),AREA,Area unit of measure,Shape__Area,Shape__Length,GUID,Yes,No,Not stated,Total,ObjectId
2ae19629-16f6-13a3-e055-000000000001,2ae19629-16f6-13a3-e055-000000000001,PORTLAOIGHISE URBAN,CSO ED-2022,2ae19629-16f6-13a3-e055-000000000001,107080,PORTLAOIGHISE URBAN,PORT LAOISE UIRBEACH,Y,2ae19629-3f00-13a3-e055-000000000001,PORTLAOISE,13100401,Y,2ae19629-148d-13a3-e055-000000000001,LAOIS COUNTY COUNCIL,LS,LAOIS,Laois,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,2012,1919,3931,1588,31,2,245,1866,2049000,Sq Metres,2048622.03207397,6965.57152685612,2ae19629-16f6-13a3-e055-000000000001,1138,2298,358,3794,31
2ae19629-16f8-13a3-e055-000000000001,2ae19629-16f8-13a3-e055-000000000001,RATHASPICK,CSO ED-2022,2ae19629-16f8-13a3-e055-000000000001,107082,RATHASPICK,RÁTH EASPAIG,Y,2ae19629-3f01-13a3-e055-000000000001,GRAIGUECULLEN-PORTARLINGTON,13100402,Y,2ae19629-148d-13a3-e055-000000000001,LAOIS COUNTY COUNCIL,LS,LAOIS,Laois,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,146,141,287,96,5,6,6,113,15315000,Sq Metres,15314708.1228638,21671.2287073311,2ae19629-16f8-13a3-e055-000000000001,105,160,4,269,32
2ae19629-16ff-13a3-e055-000000000001,2ae19629-16ff-13a3-e055-000000000001,SHRULE,CSO ED-2022,2ae19629-16ff-13a3-e055-000000000001,107090,SHRULE,SRUTHAIL,Y,2ae19629-3f01-13a3-e055-000000000001,GRAIGUECULLEN-PORTARLINGTON,13100402,Y,2ae19629-148d-13a3-e055-000000000001,LAOIS COUNTY COUNCIL,LS,LAOIS,Laois,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,154,162,316,104,1,0,11,116,12101000,Sq Metres,12101144.9535522,21699.1618787011,2ae19629-16ff-13a3-e055-000000000001,125,151,30,306,33
2ae19629-1705-13a3-e055-000000000001,2ae19629-1705-13a3-e055-000000000001,TRUMRA,CSO ED-2022,2ae19629-1705-13a3-e055-000000000001,107096,TRUMRA,TROMRÁTH,Y,2ae19629-3eff-13a3-e055-000000000001,BORRIS-IN-OSSORY-MOUNTMELLICK,13100400,Y,2ae19629-148d-13a3-e055-000000000001,LAOIS COUNTY COUNCIL,LS,LAOIS,Laois,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,132,152,284,90,0,3,14,107,16823000,Sq Metres,16822775.0810547,21223.3494402259,2ae19629-1705-13a3-e055-000000000001,137,125,9,271,34
2ae19629-1706-13a3-e055-000000000001,2ae19629-1706-13a3-e055-000000000001,TURRA,CSO ED-2022,2ae19629-1706-13a3-e055-000000000001,107097,TURRA,TEAMHAIR,Y,2ae19629-3f01-13a3-e055-000000000001,GRAIGUECULLEN-PORTARLINGTON,13100402,Y,2ae19629-148d-13a3-e055-000000000001,LAOIS COUNTY COUNCIL,LS,LAOIS,Laois,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,201,191,392,128,0,0,9,137,15873000,Sq Metres,15873439.7008362,19700.525818651,2ae19629-1706-13a3-e055-000000000001,147,223,11,381,35
2ae19629-1707-13a3-e055-000000000001,2ae19629-1707-13a3-e055-000000000001,VICARSTOWN,CSO ED-2022,2ae19629-1707-13a3-e055-000000000001,107098,VICARSTOWN,BAILE AN BHIOCÁIRE,Y,2ae19629-3f01-13a3-e055-000000000001,GRAIGUECULLEN-PORTARLINGTON,13100402,Y,2ae19629-148d-13a3-e055-000000000001,LAOIS COUNTY COUNCIL,LS,LAOIS,Laois,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,92,100,192,65,3,1,5,74,12485000,Sq Metres,12484507.9418945,19521.4225709472,2ae19629-1707-13a3-e055-000000000001,88,98,2,188,36
2ae19629-1708-13a3-e055-000000000001,2ae19629-1708-13a3-e055-000000000001,AGHACASHEL,CSO ED-2022,2ae19629-1708-13a3-e055-000000000001,117001,AGHACASHEL,ACHADH AN CHAISIL,Y,2ae19629-3f05-13a3-e055-000000000001,BALLINAMORE,13110401,Y,2ae19629-148e-13a3-e055-000000000001,LEITRIM COUNTY COUNCIL,LM,LEITRIM,Liatroim,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,41,41,82,30,1,6,8,45,10190000,Sq Metres,10189859.2704163,16639.9981151174,2ae19629-1708-13a3-e055-000000000001,30,50,0,80,37
2ae19629-170d-13a3-e055-000000000001,2ae19629-170d-13a3-e055-000000000001,ANNADUFF,CSO ED-2022,2ae19629-170d-13a3-e055-000000000001,117006,ANNADUFF,EANACH DUIBH,Y,2ae19629-3f06-13a3-e055-000000000001,CARRICK-ON-SHANNON,13110402,Y,2ae19629-148e-13a3-e055-000000000001,LEITRIM COUNTY COUNCIL,LM,LEITRIM,Liatroim,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,130,119,249,90,1,5,15,111,11946000,Sq Metres,11946238.2507324,17826.9706590426,2ae19629-170d-13a3-e055-000000000001,104,127,6,237,38
2ae19629-1714-13a3-e055-000000000001,2ae19629-1714-13a3-e055-000000000001,DRUMREILLY NORTH,CSO ED-2022,2ae19629-1714-13a3-e055-000000000001,117032,DRUMREILLY NORTH,DROIM OIRÍOLAIGH THUAIDH,Y,2ae19629-3f05-13a3-e055-000000000001,BALLINAMORE,13110401,Y,2ae19629-148e-13a3-e055-000000000001,LEITRIM COUNTY COUNCIL,LM,LEITRIM,Liatroim,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,93,85,178,70,0,25,11,106,12510000,Sq Metres,12509528.4379272,16852.2305465872,2ae19629-1714-13a3-e055-000000000001,69,96,4,169,39
2ae19629-1715-13a3-e055-000000000001,2ae19629-1715-13a3-e055-000000000001,DRUMREILLY SOUTH,CSO ED-2022,2ae19629-1715-13a3-e055-000000000001,117033,DRUMREILLY SOUTH,DROIM OIRÍOLAIGH THEAS,Y,2ae19629-3f05-13a3-e055-000000000001,BALLINAMORE,13110401,Y,2ae19629-148e-13a3-e055-000000000001,LEITRIM COUNTY COUNCIL,LM,LEITRIM,Liatroim,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,73,80,153,67,2,8,8,85,10765000,Sq Metres,10765000.9798584,18224.9187963082,2ae19629-1715-13a3-e055-000000000001,58,79,12,149,40
2ae19629-171b-13a3-e055-000000000001,2ae19629-171b-13a3-e055-000000000001,CASHEL,CSO ED-2022,2ae19629-171b-13a3-e055-000000000001,117018,CASHEL,AN CAISEAL,Y,2ae19629-3f06-13a3-e055-000000000001,CARRICK-ON-SHANNON,13110402,Y,2ae19629-148e-13a3-e055-000000000001,LEITRIM COUNTY COUNCIL,LM,LEITRIM,Liatroim,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,97,87,184,73,0,5,13,91,11422000,Sq Metres,11421610.4690552,18878.7754726556,2ae19629-171b-13a3-e055-000000000001,74,96,8,178,41
2ae19629-171c-13a3-e055-000000000001,2ae19629-171c-13a3-e055-000000000001,CASTLEFORE,CSO ED-2022,2ae19629-171c-13a3-e055-000000000001,117019,CASTLEFORE,BAILE CHOILLE FÓIR,Y,2ae19629-3f05-13a3-e055-000000000001,BALLINAMORE,13110401,Y,2ae19629-148e-13a3-e055-000000000001,LEITRIM COUNTY COUNCIL,LM,LEITRIM,Liatroim,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,121,116,237,89,1,16,24,130,14080000,Sq Metres,14080012.608429,21907.070767865,2ae19629-171c-13a3-e055-000000000001,103,127,3,233,42
2ae19629-171d-13a3-e055-000000000001,2ae19629-171d-13a3-e055-000000000001,CATTAN,CSO ED-2022,2ae19629-171d-13a3-e055-000000000001,117020,CATTAN,COTANN,Y,2ae19629-3f05-13a3-e055-000000000001,BALLINAMORE,13110401,Y,2ae19629-148e-13a3-e055-000000000001,LEITRIM COUNTY COUNCIL,LM,LEITRIM,Liatroim,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,138,131,269,102,0,13,22,137,16666000,Sq Metres,16666285.0558167,21399.3559188804,2ae19629-171d-13a3-e055-000000000001,116,138,6,260,43
2ae19629-1723-13a3-e055-000000000001,2ae19629-1723-13a3-e055-000000000001,CORRIGA,CSO ED-2022,2ae19629-1723-13a3-e055-000000000001,117026,CORRIGA,CARRAIGIGH,Y,2ae19629-3f05-13a3-e055-000000000001,BALLINAMORE,13110401,Y,2ae19629-148e-13a3-e055-000000000001,LEITRIM COUNTY COUNCIL,LM,LEITRIM,Liatroim,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,78,89,167,68,0,6,17,91,12376000,Sq Metres,12375973.7897949,18598.9189918424,2ae19629-1723-13a3-e055-000000000001,76,85,2,163,44
2ae19629-1729-13a3-e055-000000000001,2ae19629-1729-13a3-e055-000000000001,KESHCARRIGAN,CSO ED-2022,2ae19629-1729-13a3-e055-000000000001,117052,KESHCARRIGAN,CEIS CHARRAIGÍN,Y,2ae19629-3f05-13a3-e055-000000000001,BALLINAMORE,13110401,Y,2ae19629-148e-13a3-e055-000000000001,LEITRIM COUNTY COUNCIL,LM,LEITRIM,Liatroim,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,322,296,618,227,4,46,33,310,10429000,Sq Metres,10428999.5197144,21311.687249326,2ae19629-1729-13a3-e055-000000000001,229,304,64,597,45
2ae19629-172e-13a3-e055-000000000001,2ae19629-172e-13a3-e055-000000000001,FENAGH,CSO ED-2022,2ae19629-172e-13a3-e055-000000000001,117038,FENAGH,FÍONACH,Y,2ae19629-3f05-13a3-e055-000000000001,BALLINAMORE,13110401,Y,2ae19629-148e-13a3-e055-000000000001,LEITRIM COUNTY COUNCIL,LM,LEITRIM,Liatroim,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,187,182,369,142,2,13,40,197,15392000,Sq Metres,15392066.7281494,21744.7062988414,2ae19629-172e-13a3-e055-000000000001,145,210,4,359,46
2ae19629-1739-13a3-e055-000000000001,2ae19629-1739-13a3-e055-000000000001,KILLYGAR,CSO ED-2022,2ae19629-1739-13a3-e055-000000000001,117055,KILLYGAR,COILL AN GHAIRR,Y,2ae19629-3f05-13a3-e055-000000000001,BALLINAMORE,13110401,Y,2ae19629-148e-13a3-e055-000000000001,LEITRIM COUNTY COUNCIL,LM,LEITRIM,Liatroim,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,65,63,128,54,1,3,10,68,12646000,Sq Metres,12645787.9719543,21108.357049813,2ae19629-1739-13a3-e055-000000000001,43,83,0,126,47
2ae19629-173b-13a3-e055-000000000001,2ae19629-173b-13a3-e055-000000000001,OUGHTERAGH,CSO ED-2022,2ae19629-173b-13a3-e055-000000000001,117069,OUGHTERAGH,UACHTAR ACHAIDH,Y,2ae19629-3f05-13a3-e055-000000000001,BALLINAMORE,13110401,Y,2ae19629-148e-13a3-e055-000000000001,LEITRIM COUNTY COUNCIL,LM,LEITRIM,Liatroim,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,45,53,98,47,1,7,9,64,10789000,Sq Metres,10789237.2662964,19099.5455838481,2ae19629-173b-13a3-e055-000000000001,29,66,1,96,48
2ae19629-1752-13a3-e055-000000000001,2ae19629-1752-13a3-e055-000000000001,BALLINGARRY,CSO ED-2022,2ae19629-1752-13a3-e055-000000000001,127013,BALLINGARRY,BAILE AN GHARRAÍ,Y,2ae19629-3f08-13a3-e055-000000000001,ADARE-RATHKEALE,13120401,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,492,478,970,370,4,4,50,428,17659000,Sq Metres,17658877.6640015,21750.8308980246,2ae19629-1752-13a3-e055-000000000001,415,487,28,930,49
2ae19629-1757-13a3-e055-000000000001,2ae19629-1757-13a3-e055-000000000001,ABBEYFEALE,CSO ED-2022,2ae19629-1757-13a3-e055-000000000001,127001,ABBEYFEALE,MAINISTIR NA FÉILE,Y,2ae19629-3f07-13a3-e055-000000000001,NEWCASTLE WEST,13120400,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,1342,1287,2629,1079,12,13,205,1309,14861000,Sq Metres,14860587.1911926,21107.6670005341,2ae19629-1757-13a3-e055-000000000001,933,1536,76,2545,50
2ae19629-1764-13a3-e055-000000000001,2ae19629-1764-13a3-e055-000000000001,CAHER,CSO ED-2022,2ae19629-1764-13a3-e055-000000000001,127034,CAHER,AN CHATHAIR,Y,2ae19629-3f07-13a3-e055-000000000001,NEWCASTLE WEST,13120400,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,201,199,400,136,7,6,23,172,13011000,Sq Metres,13011289.9176941,18162.2958308993,2ae19629-1764-13a3-e055-000000000001,156,210,22,388,51
2ae19629-176a-13a3-e055-000000000001,2ae19629-176a-13a3-e055-000000000001,BALLYLANDERS,CSO ED-2022,2ae19629-176a-13a3-e055-000000000001,127020,BALLYLANDERS,BAILE AN LONDRAIGH,Y,2ae19629-3f09-13a3-e055-000000000001,CAPPAMORE-KILMALLOCK,13120402,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,319,340,659,257,2,3,32,294,12527000,Sq Metres,12527253.6686401,18270.1359654565,2ae19629-176a-13a3-e055-000000000001,238,392,11,641,52
2ae19629-1773-13a3-e055-000000000001,2ae19629-1773-13a3-e055-000000000001,BOOLA,CSO ED-2022,2ae19629-1773-13a3-e055-000000000001,127029,BOOLA,AN BHUAILE,Y,2ae19629-3f07-13a3-e055-000000000001,NEWCASTLE WEST,13120400,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,67,75,142,49,1,0,11,61,10222000,Sq Metres,10221907.6192932,18895.8756054679,2ae19629-1773-13a3-e055-000000000001,71,60,8,139,53
2ae19629-1775-13a3-e055-000000000001,2ae19629-1775-13a3-e055-000000000001,CREAN,CSO ED-2022,2ae19629-1775-13a3-e055-000000000001,127051,CREAN,AN CRIÁN,Y,2ae19629-3f09-13a3-e055-000000000001,CAPPAMORE-KILMALLOCK,13120402,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,235,228,463,154,0,1,4,159,14510000,Sq Metres,14510180.430603,21684.6116145076,2ae19629-1775-13a3-e055-000000000001,173,158,118,449,54
2ae19629-177b-13a3-e055-000000000001,2ae19629-177b-13a3-e055-000000000001,DARRAGH,CSO ED-2022,2ae19629-177b-13a3-e055-000000000001,127057,DARRAGH,AN DAIRTHEACH,Y,2ae19629-3f09-13a3-e055-000000000001,CAPPAMORE-KILMALLOCK,13120402,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,171,204,375,131,0,8,12,151,18521000,Sq Metres,18520797.7155457,20164.9649341791,2ae19629-177b-13a3-e055-000000000001,144,189,19,352,55
2ae19629-177d-13a3-e055-000000000001,2ae19629-177d-13a3-e055-000000000001,CAHERELLY,CSO ED-2022,2ae19629-177d-13a3-e055-000000000001,127038,CAHERELLY,CATHAIR AILÍ,Y,2ae19629-3f09-13a3-e055-000000000001,CAPPAMORE-KILMALLOCK,13120402,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,189,199,388,117,2,1,8,128,11454000,Sq Metres,11454334.7404785,18310.1331129737,2ae19629-177d-13a3-e055-000000000001,191,167,18,376,56
2ae19629-177f-13a3-e055-000000000001,2ae19629-177f-13a3-e055-000000000001,CARRIG,CSO ED-2022,2ae19629-177f-13a3-e055-000000000001,127040,CARRIG,AN CHARRAIG,Y,2ae19629-3f0a-13a3-e055-000000000001,LIMERICK CITY WEST,13120420,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,323,335,658,214,3,0,6,223,18668000,Sq Metres,18668344.6752319,21324.8396628462,2ae19629-177f-13a3-e055-000000000001,306,323,9,638,57
2ae19629-1782-13a3-e055-000000000001,2ae19629-1782-13a3-e055-000000000001,CASTLETOWN,CSO ED-2022,2ae19629-1782-13a3-e055-000000000001,127043,CASTLETOWN,BAILE AN CHAISLEÁIN,Y,2ae19629-3f08-13a3-e055-000000000001,ADARE-RATHKEALE,13120401,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,233,227,460,175,2,2,18,197,21777000,Sq Metres,21776757.8527832,21326.5600993088,2ae19629-1782-13a3-e055-000000000001,230,210,10,450,58
2ae19629-1785-13a3-e055-000000000001,2ae19629-1785-13a3-e055-000000000001,CLONCAGH,CSO ED-2022,2ae19629-1785-13a3-e055-000000000001,127046,CLONCAGH,CLUAIN CATH,Y,2ae19629-3f07-13a3-e055-000000000001,NEWCASTLE WEST,13120400,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,175,178,353,110,4,0,14,128,16670000,Sq Metres,16670340.5752869,19091.3184253418,2ae19629-1785-13a3-e055-000000000001,172,166,2,340,59
2ae19629-178c-13a3-e055-000000000001,2ae19629-178c-13a3-e055-000000000001,GARRANE,CSO ED-2022,2ae19629-178c-13a3-e055-000000000001,127073,GARRANE,AN GARRÁN,Y,2ae19629-3f08-13a3-e055-000000000001,ADARE-RATHKEALE,13120401,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,158,159,317,108,3,0,4,115,11269000,Sq Metres,11269144.9901428,21148.2272348179,2ae19629-178c-13a3-e055-000000000001,131,164,10,305,60
2ae19629-17a2-13a3-e055-000000000001,2ae19629-17a2-13a3-e055-000000000001,KILGLASS,CSO ED-2022,2ae19629-17a2-13a3-e055-000000000001,127093,KILGLASS,AN CHOILL GHLAS,Y,2ae19629-3f09-13a3-e055-000000000001,CAPPAMORE-KILMALLOCK,13120402,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,155,160,315,120,0,1,7,128,12853000,Sq Metres,12853388.3134155,20291.0963612303,2ae19629-17a2-13a3-e055-000000000001,105,176,21,302,61
2ae19629-17a8-13a3-e055-000000000001,2ae19629-17a8-13a3-e055-000000000001,GRANGE,CSO ED-2022,2ae19629-17a8-13a3-e055-000000000001,127081,GRANGE,AN GHRÁINSIGH,Y,2ae19629-3f09-13a3-e055-000000000001,CAPPAMORE-KILMALLOCK,13120402,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,294,259,553,195,3,1,13,212,16356000,Sq Metres,16355718.2218628,20013.8435449875,2ae19629-17a8-13a3-e055-000000000001,258,264,13,535,62
2ae19629-17aa-13a3-e055-000000000001,2ae19629-17aa-13a3-e055-000000000001,GRISTON,CSO ED-2022,2ae19629-17aa-13a3-e055-000000000001,127083,GRISTON,BAILE NA GCRÍOSTÚNACH,Y,2ae19629-3f09-13a3-e055-000000000001,CAPPAMORE-KILMALLOCK,13120402,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,158,151,309,116,0,3,19,138,16106000,Sq Metres,16105662.8040466,21237.0031709744,2ae19629-17aa-13a3-e055-000000000001,124,165,7,296,63
2ae19629-17b6-13a3-e055-000000000001,2ae19629-17b6-13a3-e055-000000000001,NEWCASTLE URBAN,CSO ED-2022,2ae19629-17b6-13a3-e055-000000000001,127116,NEWCASTLE URBAN,AN CAISLEÁN NUA (UIRBEACH),Y,2ae19629-3f07-13a3-e055-000000000001,NEWCASTLE WEST,13120400,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,2851,2751,5602,2119,40,19,249,2427,3187000,Sq Metres,3186767.04281616,9158.15447374245,2ae19629-17b6-13a3-e055-000000000001,1826,3220,304,5350,64
2ae19629-17bc-13a3-e055-000000000001,2ae19629-17bc-13a3-e055-000000000001,KNOCKADERRY,CSO ED-2022,2ae19629-17bc-13a3-e055-000000000001,127101,KNOCKADERRY,CNOC AN DOIRE,Y,2ae19629-3f07-13a3-e055-000000000001,NEWCASTLE WEST,13120400,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,267,274,541,176,5,3,16,200,15015000,Sq Metres,15015496.3217773,20933.8452607247,2ae19629-17bc-13a3-e055-000000000001,255,262,8,525,65
2ae19629-17bf-13a3-e055-000000000001,2ae19629-17bf-13a3-e055-000000000001,KNOCKNASCROW,CSO ED-2022,2ae19629-17bf-13a3-e055-000000000001,127104,KNOCKNASCROW,CNOC NA SRÚIBHE,Y,2ae19629-3f09-13a3-e055-000000000001,CAPPAMORE-KILMALLOCK,13120402,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,121,120,241,76,1,0,2,79,14202000,Sq Metres,14201562.1656494,19993.4286947476,2ae19629-17bf-13a3-e055-000000000001,101,120,5,226,66
2ae19629-17c0-13a3-e055-000000000001,2ae19629-17c0-13a3-e055-000000000001,LIMERICK NORTH RURAL,CSO ED-2022,2ae19629-17c0-13a3-e055-000000000001,127105,LIMERICK NORTH RURAL,LUIMNEACH THUAIDH (TUATH),Y,2ae19629-3f0b-13a3-e055-000000000001,LIMERICK CITY NORTH,13120421,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,3773,3591,7364,2816,68,7,154,3045,9964000,Sq Metres,9964175.62835693,15755.4665757621,2ae19629-17c0-13a3-e055-000000000001,2744,3808,596,7148,67
2ae19629-17c1-13a3-e055-000000000001,2ae19629-17c1-13a3-e055-000000000001,LIMERICK SOUTH RURAL,CSO ED-2022,2ae19629-17c1-13a3-e055-000000000001,127106,LIMERICK SOUTH RURAL,LUIMNEACH THEAS (TUATH),Y,2ae19629-3f0c-13a3-e055-000000000001,LIMERICK CITY EAST,13120422,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,1113,1102,2215,715,8,0,25,748,5855000,Sq Metres,5855360.50204468,20592.2526465503,2ae19629-17c1-13a3-e055-000000000001,587,1111,425,2123,68
2ae19629-17c7-13a3-e055-000000000001,2ae19629-17c7-13a3-e055-000000000001,MOUNTCOLLINS,CSO ED-2022,2ae19629-17c7-13a3-e055-000000000001,127112,MOUNTCOLLINS,CNOC UÍ CHOILEÁIN,Y,2ae19629-3f07-13a3-e055-000000000001,NEWCASTLE WEST,13120400,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,233,259,492,221,6,17,25,269,17600000,Sq Metres,17599801.1807251,20217.248628495,2ae19629-17c7-13a3-e055-000000000001,203,266,10,479,69
2ae19629-17cc-13a3-e055-000000000001,2ae19629-17cc-13a3-e055-000000000001,ABBEY A,CSO ED-2022,2ae19629-17cc-13a3-e055-000000000001,128001,ABBEY A,AN MHAINISTIR A,Y,2ae19629-3f0b-13a3-e055-000000000001,LIMERICK CITY NORTH,13120421,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,2435,2191,4626,1734,31,2,80,1847,2842000,Sq Metres,2842405.96624756,7763.35173529154,2ae19629-17cc-13a3-e055-000000000001,1709,2185,602,4496,70
2ae19629-17cd-13a3-e055-000000000001,2ae19629-17cd-13a3-e055-000000000001,ABBEY B,CSO ED-2022,2ae19629-17cd-13a3-e055-000000000001,128002,ABBEY B,AN MHAINISTIR B,Y,2ae19629-3f0b-13a3-e055-000000000001,LIMERICK CITY NORTH,13120421,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,1442,1365,2807,986,10,0,62,1058,1028000,Sq Metres,1028385.7131958,5022.40121630535,2ae19629-17cd-13a3-e055-000000000001,843,1570,299,2712,71
2ae19629-17ce-13a3-e055-000000000001,2ae19629-17ce-13a3-e055-000000000001,ABBEY C,CSO ED-2022,2ae19629-17ce-13a3-e055-000000000001,128003,ABBEY C,AN MHAINISTIR C,Y,2ae19629-3f0b-13a3-e055-000000000001,LIMERICK CITY NORTH,13120421,Y,2ae19629-148f-13a3-e055-000000000001,LIMERICK CITY AND COUNTY COUNCIL,LK,LIMERICK,Luimneach,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,313,357,670,279,1,0,46,326,126000,Sq Metres,125933.520263672,1763.14224392482,2ae19629-17ce-13a3-e055-000000000001,112,299,244,655,72
