ed_name,county,all_irish_speakers,never_speaks_irish_outside_education_only,not_stated,speaks_irish_daily,speaks_irish_daily_education_only,speaks_irish_less_often,speaks_irish_weekly,share_daily_of_all,share_daily_education_only_of_all,share_weekly_of_all,share_less_often_of_all,share_never_outside_education_only_of_all,share_not_stated_of_all,share_daily_any_of_all
Kilmore,Meath,820,220,17,27,241,268,47,0.032926829268292684,0.2939024390243902,0.05731707317073171,0.32682926829268294,0.2682926829268293,0.020731707317073172,0.32682926829268294
Kilmore,Monaghan,215,50,9,6,61,77,12,0.027906976744186046,0.2837209302325581,0.05581395348837209,0.3581395348837209,0.23255813953488372,0.04186046511627907,0.3116279069767442
Kilmore,Roscommon,73,16,0,0,27,26,4,0.0,0.3698630136986301,0.0547945205479452,0.3561643835616438,0.2191780821917808,0.0,0.3698630136986301
Kilmore,Tipperary,321,89,6,5,85,104,32,0.01557632398753894,0.26479750778816197,0.09968847352024922,0.32398753894080995,0.2772585669781931,0.018691588785046728,0.2803738317757009
Kilmore,Wexford,740,226,20,9,224,231,30,0.012162162162162163,0.3027027027027027,0.04054054054054054,0.31216216216216214,0.3054054054054054,0.02702702702702703,0.31486486486486487
Kilmore A,Dublin City,1051,254,33,57,346,284,77,0.05423406279733587,0.3292102759276879,0.07326355851569934,0.2702188392007612,0.241674595623216,0.03139866793529972,0.3834443387250238
Kilmore B,Dublin City,493,111,21,11,166,161,23,0.02231237322515213,0.3367139959432049,0.04665314401622718,0.3265720081135903,0.22515212981744423,0.04259634888438134,0.359026369168357
Kilmore C,Dublin City,219,71,18,1,60,58,11,0.0045662100456621,0.273972602739726,0.0502283105022831,0.2648401826484018,0.3242009132420091,0.0821917808219178,0.2785388127853881
Kilmore D,Dublin City,553,154,15,9,154,185,36,0.0162748643761302,0.27848101265822783,0.0650994575045208,0.3345388788426763,0.27848101265822783,0.027124773960216998,0.29475587703435807
Kilmovee,Mayo,313,84,11,7,83,111,17,0.022364217252396165,0.26517571884984026,0.054313099041533544,0.3546325878594249,0.268370607028754,0.03514376996805112,0.28753993610223644
Kilmoylan,Galway County,535,127,19,16,164,177,32,0.029906542056074768,0.30654205607476637,0.059813084112149535,0.33084112149532713,0.23738317757009345,0.03551401869158879,0.3364485981308411
Kilmoylan,Limerick,132,41,4,2,21,57,7,0.015151515151515152,0.1590909090909091,0.05303030303030303,0.4318181818181818,0.3106060606060606,0.030303030303030304,0.17424242424242425
Kilmoylerane,Cork County,164,35,3,3,63,45,15,0.018292682926829267,0.38414634146341464,0.09146341463414634,0.27439024390243905,0.21341463414634146,0.018292682926829267,0.4024390243902439
Kilmucklin,Tipperary,261,74,6,1,91,72,17,0.0038314176245210726,0.3486590038314176,0.06513409961685823,0.27586206896551724,0.2835249042145594,0.022988505747126436,0.3524904214559387
Kilmullen,Laois,253,58,3,1,69,109,13,0.003952569169960474,0.2727272727272727,0.05138339920948617,0.4308300395256917,0.22924901185770752,0.011857707509881422,0.2766798418972332
Kilmurry,"Clare, 037094",131,32,1,5,35,51,7,0.03816793893129771,0.26717557251908397,0.05343511450381679,0.3893129770992366,0.24427480916030533,0.007633587786259542,0.3053435114503817
Kilmurry,"Clare, 037095",346,100,5,5,79,135,22,0.014450867052023121,0.22832369942196531,0.06358381502890173,0.3901734104046243,0.28901734104046245,0.014450867052023121,0.24277456647398843
Kilmurry,Kerry,129,33,4,3,38,42,9,0.023255813953488372,0.29457364341085274,0.06976744186046512,0.32558139534883723,0.2558139534883721,0.031007751937984496,0.3178294573643411
Kilmurry,Laois,119,37,1,2,40,32,7,0.01680672268907563,0.33613445378151263,0.058823529411764705,0.2689075630252101,0.31092436974789917,0.008403361344537815,0.35294117647058826
Kilmurry,Limerick,452,127,12,3,129,151,30,0.00663716814159292,0.2853982300884956,0.06637168141592921,0.334070796460177,0.2809734513274336,0.02654867256637168,0.2920353982300885
Kilmurry,Monaghan,234,56,5,8,79,69,17,0.03418803418803419,0.33760683760683763,0.07264957264957266,0.2948717948717949,0.23931623931623933,0.021367521367521368,0.3717948717948718
Kilmurry,Tipperary,163,42,6,2,38,61,14,0.012269938650306749,0.2331288343558282,0.08588957055214724,0.37423312883435583,0.25766871165644173,0.03680981595092025,0.24539877300613497
Kilnagross,Cork County,284,76,5,9,90,85,19,0.03169014084507042,0.31690140845070425,0.06690140845070422,0.2992957746478873,0.2676056338028169,0.017605633802816902,0.3485915492957746
Kilnahue,Wexford,188,49,5,3,59,60,12,0.015957446808510637,0.31382978723404253,0.06382978723404255,0.3191489361702128,0.26063829787234044,0.026595744680851064,0.32978723404255317
Kilnaleck,Cavan,388,76,6,6,175,116,9,0.015463917525773196,0.45103092783505155,0.023195876288659795,0.29896907216494845,0.1958762886597938,0.015463917525773196,0.46649484536082475
Kilnamanagh,Cork County,170,38,2,4,51,57,18,0.023529411764705882,0.3,0.10588235294117647,0.3352941176470588,0.2235294117647059,0.011764705882352941,0.3235294117647059
Kilnamona,Clare,479,102,13,19,138,172,35,0.03966597077244259,0.2881002087682672,0.07306889352818371,0.35908141962421714,0.21294363256784968,0.027139874739039668,0.3277661795407098
Kilnanare,Kerry,440,102,9,9,131,164,25,0.020454545454545454,0.29772727272727273,0.056818181818181816,0.37272727272727274,0.2318181818181818,0.020454545454545454,0.3181818181818182
Kilnaneave,Tipperary,195,59,4,3,51,70,8,0.015384615384615385,0.26153846153846155,0.041025641025641026,0.358974358974359,0.30256410256410254,0.020512820512820513,0.27692307692307694
Kilnarath,Tipperary,173,56,2,2,65,42,6,0.011560693641618497,0.37572254335260113,0.03468208092485549,0.24277456647398843,0.3236994219653179,0.011560693641618497,0.3872832369942196
Kilnaseer,Laois,158,44,4,4,52,47,7,0.02531645569620253,0.3291139240506329,0.04430379746835443,0.2974683544303797,0.27848101265822783,0.02531645569620253,0.35443037974683544
Kilpatrick,Cork County,245,50,1,6,82,93,13,0.024489795918367346,0.3346938775510204,0.053061224489795916,0.3795918367346939,0.20408163265306123,0.004081632653061225,0.35918367346938773
Kilpatrick,Kildare,249,72,8,5,76,73,15,0.020080321285140562,0.30522088353413657,0.060240963855421686,0.2931726907630522,0.2891566265060241,0.0321285140562249,0.3253012048192771
Kilpatrick,Tipperary,432,114,10,5,122,156,25,0.011574074074074073,0.2824074074074074,0.05787037037037037,0.3611111111111111,0.2638888888888889,0.023148148148148147,0.29398148148148145
Kilpatrick,Westmeath,117,29,3,2,33,42,8,0.017094017094017096,0.28205128205128205,0.06837606837606838,0.358974358974359,0.24786324786324787,0.02564102564102564,0.29914529914529914
Kilpatrick,Wexford,307,93,7,5,78,111,13,0.016286644951140065,0.254071661237785,0.04234527687296417,0.36156351791530944,0.30293159609120524,0.02280130293159609,0.2703583061889251
Kilpeacon,Limerick,319,93,5,6,92,106,17,0.018808777429467086,0.2884012539184953,0.05329153605015674,0.3322884012539185,0.29153605015673983,0.01567398119122257,0.3072100313479624
Kilphelan,Cork County,259,71,5,4,64,98,17,0.015444015444015444,0.2471042471042471,0.06563706563706563,0.3783783783783784,0.27413127413127414,0.019305019305019305,0.2625482625482625
Kilpipe,Wicklow,158,36,5,8,53,47,9,0.05063291139240506,0.33544303797468356,0.056962025316455694,0.2974683544303797,0.22784810126582278,0.03164556962025317,0.3860759493670886
Kilquain,Galway County,124,31,2,1,31,53,6,0.008064516129032258,0.25,0.04838709677419355,0.4274193548387097,0.25,0.016129032258064516,0.25806451612903225
Kilraghtis,Clare,348,75,10,9,108,129,17,0.02586206896551724,0.3103448275862069,0.04885057471264368,0.3706896551724138,0.21551724137931033,0.028735632183908046,0.33620689655172414
Kilrainy,Kildare,323,78,8,7,125,91,14,0.021671826625386997,0.38699690402476783,0.043343653250773995,0.28173374613003094,0.24148606811145512,0.02476780185758514,0.4086687306501548
Kilreekill,Galway County,174,50,2,7,29,68,18,0.040229885057471264,0.16666666666666666,0.10344827586206896,0.39080459770114945,0.28735632183908044,0.011494252873563218,0.20689655172413793
Kilronan,Waterford,141,48,3,3,33,48,6,0.02127659574468085,0.23404255319148937,0.0425531914893617,0.3404255319148936,0.3404255319148936,0.02127659574468085,0.2553191489361702
Kilrush,Kildare,279,81,9,7,82,84,16,0.025089605734767026,0.2939068100358423,0.05734767025089606,0.3010752688172043,0.2903225806451613,0.03225806451612903,0.31899641577060933
Kilrush,Tipperary,271,95,10,6,74,73,13,0.02214022140221402,0.2730627306273063,0.04797047970479705,0.2693726937269373,0.3505535055350554,0.03690036900369004,0.2952029520295203
Kilrush,Wexford,165,50,3,1,55,49,7,0.006060606060606061,0.3333333333333333,0.04242424242424243,0.296969696969697,0.30303030303030304,0.01818181818181818,0.3393939393939394
Kilrush Rural,Clare,348,91,12,10,89,129,17,0.028735632183908046,0.2557471264367816,0.04885057471264368,0.3706896551724138,0.2614942528735632,0.034482758620689655,0.28448275862068967
Kilrush Urban,Clare,878,218,44,17,215,342,42,0.0193621867881549,0.244874715261959,0.04783599088838269,0.3895216400911162,0.24829157175398633,0.05011389521640091,0.2642369020501139
Kilsallagh,Mayo,259,64,5,11,67,93,19,0.04247104247104247,0.25868725868725867,0.07335907335907337,0.3590733590733591,0.2471042471042471,0.019305019305019305,0.30115830115830117
Kilsallaghan,Fingal,727,168,28,36,195,258,42,0.04951856946354883,0.26822558459422285,0.0577716643741403,0.35488308115543327,0.2310866574965612,0.03851444291609354,0.3177441540577717
Kilscannell,Limerick,277,65,7,6,88,98,13,0.021660649819494584,0.3176895306859206,0.04693140794223827,0.35379061371841153,0.23465703971119134,0.02527075812274368,0.33935018050541516
Kilscoran,Wexford,330,91,8,4,97,105,25,0.012121212121212121,0.29393939393939394,0.07575757575757576,0.3181818181818182,0.27575757575757576,0.024242424242424242,0.30606060606060603
Kilseily,Clare,430,117,7,19,132,133,22,0.044186046511627906,0.30697674418604654,0.05116279069767442,0.30930232558139537,0.27209302325581397,0.01627906976744186,0.3511627906976744
Kilshalvy,Sligo,128,28,3,2,46,40,9,0.015625,0.359375,0.0703125,0.3125,0.21875,0.0234375,0.375
Kilshannig,Cork County,526,146,10,6,172,166,26,0.011406844106463879,0.3269961977186312,0.049429657794676805,0.3155893536121673,0.27756653992395436,0.019011406844106463,0.33840304182509506
Kilshanny,Clare,56,11,2,3,17,20,3,0.05357142857142857,0.30357142857142855,0.05357142857142857,0.35714285714285715,0.19642857142857142,0.03571428571428571,0.35714285714285715
Kilshanvy,Galway County,198,45,7,4,56,77,9,0.020202020202020204,0.2828282828282828,0.045454545454545456,0.3888888888888889,0.22727272727272727,0.03535353535353535,0.30303030303030304
Kilshenane,Kerry,89,18,5,0,18,40,8,0.0,0.20224719101123595,0.0898876404494382,0.449438202247191,0.20224719101123595,0.056179775280898875,0.20224719101123595
Kilskeer,Meath,163,39,8,0,60,49,7,0.0,0.36809815950920244,0.04294478527607362,0.3006134969325153,0.2392638036809816,0.049079754601226995,0.36809815950920244
Kiltallagh,Kerry,205,46,5,4,55,79,16,0.01951219512195122,0.2682926829268293,0.07804878048780488,0.3853658536585366,0.22439024390243903,0.024390243902439025,0.28780487804878047
Kiltamagh,Mayo,675,189,16,8,161,267,34,0.011851851851851851,0.23851851851851852,0.05037037037037037,0.39555555555555555,0.28,0.023703703703703703,0.25037037037037035
Kiltannon,Clare,98,26,0,0,40,30,2,0.0,0.40816326530612246,0.02040816326530612,0.30612244897959184,0.2653061224489796,0.0,0.40816326530612246
Kiltartan,Galway County,365,89,5,15,92,136,28,0.0410958904109589,0.25205479452054796,0.07671232876712329,0.3726027397260274,0.24383561643835616,0.0136986301369863,0.29315068493150687
Kiltealy,Wexford,174,40,3,3,55,58,15,0.017241379310344827,0.3160919540229885,0.08620689655172414,0.3333333333333333,0.22988505747126436,0.017241379310344827,0.3333333333333333
Kilteel,Kildare,289,89,5,2,83,89,21,0.006920415224913495,0.28719723183391005,0.0726643598615917,0.3079584775086505,0.3079584775086505,0.01730103806228374,0.29411764705882354
Kilteely,Limerick,270,58,11,6,81,100,14,0.022222222222222223,0.3,0.05185185185185185,0.37037037037037035,0.21481481481481482,0.040740740740740744,0.32222222222222224
Kilteevan,Roscommon,250,69,8,5,71,93,4,0.02,0.284,0.016,0.372,0.276,0.032,0.304
Kiltenanlea,Clare,1022,253,16,23,338,338,54,0.022504892367906065,0.33072407045009783,0.05283757338551859,0.33072407045009783,0.24755381604696672,0.015655577299412915,0.3532289628180039
Kilteskill,Galway County,201,66,8,4,46,66,11,0.01990049751243781,0.22885572139303484,0.05472636815920398,0.3283582089552239,0.3283582089552239,0.03980099502487562,0.24875621890547264
Kilthomas,Galway County,48,12,3,1,17,15,0,0.020833333333333332,0.3541666666666667,0.0,0.3125,0.25,0.0625,0.375
Kiltinan,Tipperary,128,27,3,1,28,59,10,0.0078125,0.21875,0.078125,0.4609375,0.2109375,0.0234375,0.2265625
Kiltomy,Kerry,194,51,6,6,56,63,12,0.030927835051546393,0.28865979381443296,0.061855670103092786,0.3247422680412371,0.26288659793814434,0.030927835051546393,0.31958762886597936
Kiltoom,Roscommon,752,228,14,12,200,257,41,0.015957446808510637,0.26595744680851063,0.05452127659574468,0.34175531914893614,0.30319148936170215,0.018617021276595744,0.28191489361702127
Kiltoraght,Clare,100,15,5,3,35,38,4,0.03,0.35,0.04,0.38,0.15,0.05,0.38
Kiltorcan,Kilkenny,73,12,0,1,34,23,3,0.0136986301369863,0.4657534246575342,0.0410958904109589,0.3150684931506849,0.1643835616438356,0.0,0.4794520547945205
Kiltormer,Galway County,183,67,8,2,31,69,6,0.01092896174863388,0.16939890710382513,0.03278688524590164,0.3770491803278688,0.366120218579235,0.04371584699453552,0.18032786885245902
Kiltubbrid,Leitrim,80,18,0,7,22,22,11,0.0875,0.275,0.1375,0.275,0.225,0.0,0.3625
Kiltullagh,"Galway County, 067152",360,96,5,9,111,118,21,0.025,0.30833333333333335,0.058333333333333334,0.3277777777777778,0.26666666666666666,0.013888888888888888,0.3333333333333333
Kiltullagh,"Galway County, 067153",88,20,3,1,35,19,10,0.011363636363636364,0.3977272727272727,0.11363636363636363,0.2159090909090909,0.22727272727272727,0.03409090909090909,0.4090909090909091
Kiltullagh,Roscommon,408,139,9,4,124,120,12,0.00980392156862745,0.30392156862745096,0.029411764705882353,0.29411764705882354,0.34068627450980393,0.022058823529411766,0.3137254901960784
Kilturra,Sligo,94,20,1,2,36,31,4,0.02127659574468085,0.3829787234042553,0.0425531914893617,0.32978723404255317,0.2127659574468085,0.010638297872340425,0.40425531914893614
Kiltybegs,Monaghan,226,57,2,3,74,79,11,0.01327433628318584,0.3274336283185841,0.048672566371681415,0.3495575221238938,0.252212389380531,0.008849557522123894,0.3407079646017699
Kiltyclogher,Leitrim,73,22,1,0,14,30,6,0.0,0.1917808219178082,0.0821917808219178,0.410958904109589,0.3013698630136986,0.0136986301369863,0.1917808219178082
Kilvemnon,Tipperary,157,42,7,2,65,37,4,0.012738853503184714,0.4140127388535032,0.025477707006369428,0.2356687898089172,0.267515923566879,0.044585987261146494,0.4267515923566879
Kilvine,Mayo,302,82,11,8,86,106,9,0.026490066225165563,0.2847682119205298,0.029801324503311258,0.3509933774834437,0.271523178807947,0.03642384105960265,0.31125827814569534
Kilwatermoy East,Waterford,45,16,0,0,10,18,1,0.0,0.2222222222222222,0.022222222222222223,0.4,0.35555555555555557,0.0,0.2222222222222222
Kilwatermoy West,Waterford,105,27,1,2,40,31,4,0.01904761904761905,0.38095238095238093,0.0380952380952381,0.29523809523809524,0.2571428571428571,0.009523809523809525,0.4
Kilworth,Cork County,741,210,24,14,228,232,33,0.018893387314439947,0.3076923076923077,0.044534412955465584,0.31309041835357626,0.2834008097165992,0.032388663967611336,0.3265856950067476
Kimmage A,Dublin City,445,108,12,15,152,134,24,0.033707865168539325,0.3415730337078652,0.05393258426966292,0.30112359550561796,0.24269662921348314,0.02696629213483146,0.3752808988764045
Kimmage B,Dublin City,818,215,27,21,223,271,61,0.02567237163814181,0.2726161369193154,0.0745721271393643,0.3312958435207824,0.2628361858190709,0.03300733496332518,0.2982885085574572
Kimmage C,Dublin City,1142,351,28,33,221,427,82,0.028896672504378284,0.19352014010507881,0.07180385288966724,0.37390542907180385,0.3073555166374781,0.024518388791593695,0.2224168126094571
Kimmage D,Dublin City,744,209,28,28,181,264,34,0.03763440860215054,0.24327956989247312,0.0456989247311828,0.3548387096774194,0.28091397849462363,0.03763440860215054,0.28091397849462363
Kimmage E,Dublin City,1014,250,25,32,277,375,55,0.03155818540433925,0.27317554240631164,0.054240631163708086,0.3698224852071006,0.2465483234714004,0.02465483234714004,0.3047337278106509
Kinawley,Cavan,42,16,1,2,12,9,2,0.047619047619047616,0.2857142857142857,0.047619047619047616,0.21428571428571427,0.38095238095238093,0.023809523809523808,0.3333333333333333
Kincraigy,Donegal,292,58,13,17,116,70,18,0.05821917808219178,0.3972602739726027,0.06164383561643835,0.23972602739726026,0.19863013698630136,0.04452054794520548,0.4554794520547945
Kineagh,Carlow,127,31,4,4,39,38,11,0.031496062992125984,0.30708661417322836,0.08661417322834646,0.2992125984251969,0.2440944881889764,0.031496062992125984,0.33858267716535434
Kingscourt,Cavan,1088,274,24,15,422,302,51,0.013786764705882353,0.38786764705882354,0.046875,0.2775735294117647,0.25183823529411764,0.022058823529411766,0.4016544117647059
Kingsmeadow,Waterford,354,108,14,8,67,135,22,0.022598870056497175,0.18926553672316385,0.062146892655367235,0.3813559322033898,0.3050847457627119,0.03954802259887006,0.211864406779661
Kinlough,Leitrim,379,99,11,8,133,107,21,0.021108179419525065,0.35092348284960423,0.055408970976253295,0.28232189973614774,0.2612137203166227,0.029023746701846966,0.3720316622691293
Kinnegad,Westmeath,1012,265,19,20,369,298,41,0.019762845849802372,0.36462450592885376,0.040513833992094864,0.29446640316205536,0.2618577075098814,0.018774703557312252,0.38438735177865613
